WEB_ADDRESS,RECALL_NUMBER,PRODUCT_DESCRIPTION,TRADE_NAME,RECALL_CLASS,CENTER,CENTER_CLASSIFICATION_DT,POSTED_INTERNET_DT,TERMINATION_DT,FIRM_NAME,MANUFACTURER_RECALL_REASON,YEAR,SC,HW,SW
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=131406,Z-0204-2016,Philips HeartStart MRx Monitor/Defibrillators  Models: M3535A and M3536A,Philips Healthcare,2,CDRH,11/3/2015,11/3/2015 21:00,,"Philips Medical Systems, Inc.","1. Device will perform the weekly automated tests hourly, which could cause the therapy capacitors to degrade sooner than intended and 2. While connected to AC or DC power and with no battery installed or the battery installed has a charge level of less than 10%, the Ready for Use (RFU) indicator will not provide the expected low battery indication",2015,0.0,1.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=129595,Z-0197-2016,"GEMINI PET/CT System, a diagnostic imaging system for fixed or mobile installations that combines Positron Emission Tomography (PET) and X-ray Computed Tomography (CT) systems.",Gemini system,2,CDRH,11/2/2015,11/2/2015 21:00,11/6/2015,Philips Medical Systems (Cleveland) Inc,The reason for this inspection is to determine if the Spindle Block Servo Controllers on the CT subsystem of potentially affected GEMINI PET/CT systems are susceptible to premature failure.,2015,0.0,1.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=142059,Z-0414-2016,"GE Healthcare Optima IGS 320.    Product Usage:  The angiographic X-ray systems are indicated for use for patients from newborn to geriatric in generating fluoroscopic and rotational images of human anatomy for cardiovascular, vascular and non-vascular, diagnostic and interventional procedures. Additionally, with the OR table, the angiographic X-ray systems are indicated for use in generating fluoroscopic and rotational images of human anatomy for image-guided surgical procedures. The OR table is suitable for interventional and surgical procedures.",Optima IGS 320,2,CDRH,12/12/2015,,,"GE Medical Systems, LLC",GE Healthcare has recently become aware of a potential safety issue related to a non-recoverable loss of displayed imaging (loss of monitor video) involving Optima CL323i & Optima IGS 320 systems.,2015,0.0,1.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=142057,Z-0413-2016,"GE Healthcare Optima CL323i     Product Usage:  The angiographic X-ray systems are indicated for use for patients from newborn to geriatric in generating fluoroscopic and rotational images of human anatomy for cardiovascular, vascular and non-vascular, diagnostic and interventional procedures. Additionally, with the OR table, the angiographic X-ray systems are indicated for use in generating fluoroscopic and rotational images of human anatomy for image-guided surgical procedures. The OR table is suitable for interventional and surgical procedures.",Optima CL323i,2,CDRH,12/12/2015,,,"GE Medical Systems, LLC",GE Healthcare has recently become aware of a potential safety issue related to a non-recoverable loss of displayed imaging (loss of monitor video) involving Optima CL323i & Optima IGS 320 systems .,2015,0.0,1.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=135619,Z-0399-2016,"The eCareManager system.  Software intended for use in data collection, storage and clinical information management with independent bedside devices, and ancillary systems that are connected either directly or through networks. For use in a hospital environment. eCareManager allows clinicians to generate a PDF display of an order (new, change, discontinue), which is printed at the bedside and/or hospital pharmacy. This printed PDF should be reviewed by the clinician and verified by the hospital pharmacist and entered into the hospital pharmacy system.",eCareManager,2,CDRH,12/10/2015,12/10/2015 21:00,,"Visicu, Inc.","A software defect may cause incorrect medication order change.  If the user decides to edit the order prior to electronic signature AND selects the return to Previous Screen function, the previously selected medication is replaced with whatever medication is in the number one spot on the complete medication list.  At the stage where the order is signed, the medication displayed may be incorrect.",2015,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=141582,Z-0319-2016,Syngo Imaging VB36D_HF02.  Radiological image processing system.,Syngo Imaging,2,CDRH,11/20/2015,11/20/2015 21:01,,"Siemens Medical Solutions USA, Inc",To provide supplementary information regarding the release of the syngo Imaging Software Version VB36D_HF02. The software provides improvements for all syngo Imaging installations running on the software Version VB36D.,2015,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=139480,Z-2719-2015,"Syngo.plaza; picture archiving and communications system    Product Usage:  Syngo.plaza is a Picture Archiving and Communication System (PACS) intended to display, process, read, report, communicate, distribute, store and archive digital medical images. It supports the physician in diagnosis and treatment planning. Syngo.plaza also supports storage and archiving of DICOM Structured reports. In a comprehensive imaging syngo.plaza integrates Hospital/Radiology Information Systems (HIS/RIS) to enable customer specific workflows. Syngo.plaza optionally uses a variety of advanced postprocessing applications.",Syngo.plaza,2,CDRH,9/2/2015,9/2/2015 21:00,,"Siemens Medical Solutions USA, Inc",Potential issue leading to data loss and patient data mix-up,2015,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=139858,Z-2783-2015,"ACUSON SC2000 Ultrasound System with software versions VB10B and lower;  Model 10433816;    Product Usage: The SC2000 ultrasound imaging system is intended for the following applications: Cardiac, Neo-natal and Fetal Cardiac, Pediatric, Transespohageal, Adult Cephalic, Peripheral Vessel, Abdominal, Abdominal Intraoperative, Intraoperative Neurological, Musculo-skeletal Conventional, and Musculo-skeletal Superficial applications. The system also provides the ability to measure anatomical structures and calculation packages that provide information to the clinician that may be used adjunctively with other medical data obtained by a physician for clinical diagnosis purposes.",ACUSON SC2000 Ultrasound System,2,CDRH,9/17/2015,9/17/2015 21:00,,"Siemens Medical Solutions USA, Inc.","The ACUSON SC2000 ultrasound system considers uppercase/lowercase differences in the same patient name as unique patient instances when registered on the same ultrasound system.   If these differences are not corrected at the time of registration, the system does not capture images or clips.",2015,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=139409,Z-2763-2015,"CIVCO Shoulder Retractors, Reusable non-sterile hand grip, REF 302070, packaged 1 set per box, RX.     For use in patient positioning. The grips are used for pulling down the shoulders during radiotherapy simulation and treatment sessions where opposed lateral fields are used in the neck area.",CIVCO Shoulder Retractors,2,CDRH,9/14/2015,9/14/2015 21:00,,Med Tec Inc,The wrist straps used for positioning the patient are too long,2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=138605,Z-2771-2015,"Sony LMD-1951MD, Sony LMD1951MD/BS, Sony LMD-1951MC (Foreign)  19 inch medical grade liquid crystal display (LCD) Medical Monitors with light-emitting diode (LED) backlight technology.",Sony Inc.,2,CDRH,9/16/2015,9/16/2015 21:00,,Sony Medical Systems,Tthe medical monitor has either not turned on or has lost image during clinical use.,2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=139933,Z-0107-2016,SOMATOM Force; computed tomography x-ray system.    Intended to generate and process cross-sectional images of patients.,Siemens SOMATOM Force,2,CDRH,10/6/2015,10/6/2015 21:00,,"Siemens Medical Solutions USA, Inc",Software and firmware bugs,2015,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=138973,Z-2808-2015,Marketing brochures for the PowerPICC and PowerPICC SOLO catheters,Bard Access Marketing Brochures,2,CDRH,9/23/2015,9/23/2015 21:00,,Bard Access Systems,Bard Access Systems is recalling marketing brochures for the PowerPICC and PowerPICC SOLO catheters due to incorrect indication for use contained in the brochure.,2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=135428,Z-1558-2015,"Teleflex Medical Hudson RCI ConchaTherm Neptune Heated Humidifier, Rx Only.",The ConchaTherm Neptune Heated Humidifier,2,CDRH,4/30/2015,4/30/2015 21:00,,Teleflex Medical,Customer complaints were received of power to the unit ceasing and the display going blank.,2015,0.0,1.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=136167,Z-1584-2015,"ACUSON SC2000 ultrasound systems at software versions VA20A or VA20B.  Model number 10433816.    The SC2000 ultrasound imaging system is intended for the following applications: Cardiac, Neo-natal and Fetal Cardiac, Pediatric, Transespohageal, Adult Cephalic, Peripheral Vessel, Abdominal, Abdominal Intraoperative, Intraoperative Neurological, Musculo-skeletal Conventional, and Musculo-skeletal Superficial applications.",ACUSON SC2000 Ultrasound System,2,CDRH,5/5/2015,5/6/2015 21:00,5/6/2015,"Siemens Medical Solutions USA, Inc.","In certain situations, loss of post exercise images can occur in Stress Echo.",2015,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=136153,Z-1581-2015,"ACUSON SC2000 volume imaging ultrasound systems at software versions VA16C, VA16D and VA16E. Model 10433816.    Product Usage:  The SC2000 ultrasound imaging system is intended for the following applications: Cardiac, Neo-natal and Fetal Cardiac, Pediatric, Transespohageal, Adult Cephalic, Peripheral Vessel, Abdominal, Abdominal Intraoperative, Intraoperative Neurological, Musculo-skeletal Conventional, and Musculo-skeletal Superficial applications. The system also provides the ability to measure anatomical structures and calculation packages that provide information to the clinician that may be used adjunctively with other medical data obtained by a physician for clinical diagnosis purposes. Typical examination performed using the SC2000 Ultrasound System are: Cardiac Imaging Applications and Analysis; Vascular Imaging Applications and Analysis; Superficial Imaging Applications; Intraoperative Imaging Applications; Transcranial Imaging Applications;",ACUSON SC2000,2,CDRH,5/5/2015,5/5/2015 21:02,5/6/2015,"Siemens Medical Solutions USA, Inc.","In some cases, the system is unable to capture a clip or image during a routine scan.",2015,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=135411,Z-1612-2015,"Fujifilm Synapse Cardiovascular I ProSolv CardioVascular  Synapse Cardiovascular v4.0.8  Synapse Cardiovascular v4.0.8 SR1     Intended Use:  Picture Archiving and Communication System  Computer, Diagnostic, Programmable",Fujifilm Medical Systems,2,CDRH,5/14/2015,5/14/2015 21:00,,"Fujifilm Medical Systems U.S.A., Inc.",Under certain circumstances the patient  Demographics in a report exported into the EMR may not match the demographics shown in the corresponding Synapse CV clinical report.,2015,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=135758,Z-1600-2015,TFN-ADVANCED Proximal Femoral Nailing System (TFNA); for treatment of fractures in orthopedics and trauma.,TFN-ADVANCED Proximal Femoral Nailing System (TFNA),2,CDRH,5/12/2015,5/12/2015 21:00,,"Synthes, Inc.",TFNA nails from certain lots were assembled with a locking mechanism too close to the top of the nail.     Potential patient impact:  surgical delay.,2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=138354,Z-2061-2015,"IMPAX Agility.    IMPAX Agility when deployed as a departmental Picture Archiving and communications system (PACS) provides an interface for the acquisition, display, digital processing, annotation, review, printing, storage and distribution of multimodality medical images, reports and demographic information for diagnostic purposes within the system and across computer networks.",IMPAX Agility,2,CDRH,7/13/2015,7/13/2015 21:01,1/27/2016,AGFA Healthcare Corp.,Firm received a complaint that the hospital had sent two accession numbers over the same morning and on the Agility side the patient name was incorrect.,2015,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=138433,Z-2085-2015,"Patient Handling System (Motion Control Software),     Product Usage:  Indicated for stereotactic radiosurgery and precision radiotherapy for lesions, tumors, and conditions anywhere in the body when radiation treatment is indicated.",Patient Handling System,2,CDRH,7/16/2015,7/16/2015 21:24,2/4/2016,Viewray Incorporated,ViewRay received a report that the couch moved unexpectedly into the bore after performing a RTCS reboot.,2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=137972,Z-2103-2015,"Natrelle 133 Series Tissue Expanders    Product Usage:  Natrelle 133 Series Tissue Expander is intended for temporary subcutaneous implantation and require periodic, incremental inflation with sterile saline for injection until the desired amount of tissue is developed.",Natrelle 133 Series Tissue Expander,2,CDRH,7/17/2015,7/18/2015 21:00,12/16/2015,Allergan Inc,Allergan is recalling the NATRELLE 133 and CUI Series Tissue Expanders because the product shipped was beyond the 47 month shelf life.,2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=137900,Z-1959-2015,"ACUSON SC2000 Ultrasound Systems between software versions VA16A and VA30A and with the Stress Echo Option.  Model number 10433816:    The SC2000 ultrasound imaging system is intended for the following applications: Cardiac, Neo-natal and Fetal Cardiac, Pediatric, Transespohageal, Adult Cephalic, Peripheral Vessel, Abdominal, Abdominal Intraoperative, Intraoperative Neurological, Musculo-skeletal Conventional, and Musculo-skeletal Superficial applications. The system also provides the ability to measure anatomical structures and calculation packages that provide information to the clinician that may be used adjunctively with other medical data obtained by a physician for clinical diagnosis purposes.",ACUSON SC2000 Ultrasound Systems,2,CDRH,7/2/2015,7/2/2015 21:00,,"Siemens Medical Solutions USA, Inc.","When performing a 2D Stress Echo study, some following keystrokes result in a potential loss of data, where some selected clips may not be saved as part of the study.",2015,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=138008,Z-1954-2015,"Treatment Planning and Delivery System Software version 3.6. ViewRay.     Indicated for stereotactic radiosurgery and precision radiotherapy for lesions, tumors, and conditions anywhere in the body when radiation treatment is indicated.",Treatment Planning and Delivery System Software version 3.6. ViewRay,2,CDRH,7/2/2015,7/2/2015 21:00,2/4/2016,Viewray Incorporated,The software was failing to determine new patient locations if imaging is not enabled during treatment.,2015,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=136083,Z-1604-2015,HeartWare Ventricular Assist System (HVAD) Pump Driveline Splice Kit    Product Usage:  Is intended to repair the driveline cable once an electrical break has been identified. These repairs are limited to the portion of the driveline that is outside the patient boundary (exit side).,HeartWare,1,CDRH,5/14/2015,5/14/2015 21:00,,HeartWare Inc,Failures of the splice repair kit if exposed to excessive force.,2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=132410,Z-1080-2015,ARROW Epidural Needle Component (product number AN-05501).  Epidural needles permit access to the epidural space and are used as a conduit for epidural catheter placement.,ARROW Epidural Needle Component,2,CDRH,2/10/2015,2/10/2015 21:00,,Arrow International Inc,The product labeling does not specify the 5 year shelf life of the product.,2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=132621,Z-1052-2015,"Persona (TASP) Tibial Articular Surface Provisional Shim, all sizes and Lots Catalog Number: 42-5279-002-00 thru 42-5279-009-04.      Product Usage:  The Persona TASPs are sterilizable instruments Intended for multiple uses. The TASP components are used to aid the surgeon in assessing the thickness of the articular surface required. The TASP construct is utilized while conducting a trial range of motion. The TASP consists of 3 parts: a TASP bottom, a TASP shim, and a TASP top. The shims come in varying thicknesses to allow trialing for specific Articular Surface implant thicknesses.",PERSONA,2,CDRH,2/4/2015,2/4/2015 21:00,10/23/2015,"Zimmer, Inc.","Potential for delay in surgery and/or ball bearings to be left in the wound. Repeated cycles of sonic cleaning can break down the ball bearing retention feature (swage) on the shim. To prevent this, TASP shims must be manually cleaned and inspected per product insert, 87-6203-991-22.",2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=133313,Z-1056-2015,"ACUSON SC2000 Ultrasound System, Model 10433816, component 10040596 - UILK2.    The SC2000 ultrasound imaging system is intended for the following applications: Cardiac, Neo-natal and Fetal Cardiac, Pediatric, Transespohageal, Adult Cephalic, Peripheral Vessel, Abdominal, Abdominal Intraoperative, Intraoperative Neurological, Musculo-skeletal Conventional, and Musculo-skeletal Superficial applications. The system also provides the ability to measure anatomical structures and calculation packages that provide information to the clinician that may be used adjunctively with other medical data obtained by a physician for clinical diagnosis purposes.",ACUSON SC2000 Ultrasound System,2,CDRH,2/5/2015,2/5/2015 21:00,11/12/2015,"Siemens Medical Solutions USA, Inc.",The bolt holding the control panel of the ACUSON SC2000 in a fixed position may fail and the Control panel cannot be locked into position.,2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=132297,Z-1059-2015,"LINAC Accelerators: ARTISTE, ONCOR Avant Garde, ONCOR Impression Plus, ONCOR Expression, ONCOR Impression, PRIMUS HI,      	  Mevatron M2/Primus Mid-Energy, MEVATRON PRIMART, MEVATRON KD-2,   MEVATRON KDS-2, MEVATRON KDS-2, MEVATRON KD-2, MEVATRON K2,   MEVATRON 6323-2, MEVATRON M2 6740, MEVATRON M2 6700, 	 MEVATRON M2 6300, MEVATRON MDX-2, MEVATRON MD-2; The intended use of the MEVATRON, PRIMUS, ONCOR and ARTISTE MV System linear accelerator system is to deliver x-ray radiation for therapeutic treatment of cancer.	      Product Usage:  The intended use of the MEVATRON, PRIMUS, ONCOR and ARTISTE MV System linear accelerator system is to deliver x-ray radiation for therapeutic treatment of cancer.",LINAC Accelerators,2,CDRH,2/5/2015,2/5/2015 21:00,,"Siemens Medical Solutions USA, Inc","A hardware update to replace the old PCB Assembly, Head Driver-G41 with PCB with overcurrent protection as a result of reports of the electric board inside the gantry showing signs of overheating, including thermal damage and smoke emission.",2015,0.0,1.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=133581,Z-1070-2015,"Aquarius iNtuition Client Viewer. Findings Workflow module, RECIST 1.1:  Picture Archiving and Communications System;  Findings Workflow Modules 4.4.11.82.6784, 4.4.11.116.7134, 4.4.11.144.7589.    A fully-configured iNtuition system is capable of various image processing and  visualization functions, including basic features and advanced post processing  modules. The system can be configured as a server with some, all, or none of its  optional features disabled.  The intended use of the device is to provide solutions to various medical  image-analysis and viewing problems, which come about as modalities generate more and more images. It also supports image distribution over networks, and is DICOM compliant.",Aquarius iNtuition Client Viewer,2,CDRH,2/9/2015,2/9/2015 21:00,9/30/2015,"TeraRecon, Inc.",Software anomaly related to RECIST1.1 target lesion evaluation criteria in Findings Workflow Module within the Aquarius iNtuition Client Viewer.,2015,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=131609,Z-1065-2015,"SoftPath Laboratory Information System.  Versions 4.3.0.8, 4.3.0.9, 4.3.0.10, 4.3.0.11, 4.3.0.12, 4.3.0.14, 4.3.0.15, and 4.4.0.0",SoftPath,2,CDRH,2/9/2015,2/9/2015 21:00,,SCC Soft Computer,"Modifications to diagnostic text may be: 1) Saved to the database but not appear on the report sent to the physician; or 2) Documented on the report, but not saved to the database.",2015,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=133162,Z-1119-2015,"Artis One; The Artis One is an angiography system developed for diagnostic interventional procedures including, but not limited to pediatric and obese patients. Procedures that can be performed with the Artis One include cardiac angiography, neuro-angiography, general angiography, rotational angiography, multipurpose angiography and whole body radiographic/fluoroscopic procedures as well as procedures next to the table for patient extremities. Additionally, angiographic procedures can be performed in the operating room, image guided surgery by x-ray, by image fusion, and by navigation systems.",Artis One,2,CDRH,2/17/2015,2/17/2015 21:00,4/21/2015,"Siemens Medical Solutions USA, Inc",The possibility exists that the monitor may fail and requires a power circle (shutdown and then power on) to resume operation. The problem is not systematic; but sporadic on single units.,2015,0.0,1.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=133411,Z-1146-2015,"Set Screw 5.5 mm Rod - Model #7703-1600.   Product Usage:  The titanium alloy set screw is used to seat a 5.5 mm titanium alloy, commercially pure titanium or cobalt chrome rod into a pedicle screw tulip in order to create a spinal fixation construct. The Set Screw is provided to the user non-sterile and is used across three Biomet Spine product lines; Silverton Spinal Fixation System (Silverton), Silverton-D Spinal Fixation System (Silverton-D) and Telluride Minimally Invasive Spinal Fixation System (Telluride).    The primary packaging for the Set Screws is an aluminum sterilization case that holds both implants and instruments used collectively as part of a system. Additionally, Set Screws can be packaged in a heat sealed polypropylene bag for single device distribution.",Set Screw,2,CDRH,2/24/2015,2/24/2015 21:00,5/22/2015,"Biomet Spine, LLC",Biomet Spine LLC is recalling the Set Screw 5.5 mm Rod due to the set screw being out of specification,2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=132029,Z-0971-2015,SOMATOM Force; the intended use of computed tomography is to produce cross-sectional images of the body by computer reconstruction of x-ray transmission data from either the same axial plane taken at different angels or spiral planes taken at different angles.,SOMATOM Force,2,CDRH,1/14/2015,1/14/2015 21:00,4/6/2015,"Siemens Medical Solutions USA, Inc",Artifacts are found in acquired imaging on the SOMATOM Force.,2015,0.0,1.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=132035,Z-0963-2015,"HeartStart MRx Monitor/Defibrillator; Model. Numbers: M3535A, M3536A, M3536J, M3536M, M3536MC, M3536M2, M3536M4, M3536M5, M3536M6    Product Usage: The HeartStart MRx is for use for the termination of ventricular tachycardia and ventricular fibrillation.  The device is for use by qualified medical personnel trained in the operation of the device and qualified by training in basic life support, advanced cardiac support, or defibrillation.  It must be used by or on the order of a physician.",Philips MRx Defibrillator,2,CDRH,1/13/2015,1/13/2015 21:00,,"Philips Medical Systems, Inc.","Device may malfunction, which could cause therapy to be delayed, disabled, or delivered inadvertently.",2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=131309,Z-0996-2015,Powered stretcher chair used during facial and eye surgeries. One chair per package.,Transmotion Medical TMM5,2,CDRH,1/16/2015,1/16/2015 21:00,7/11/2015,TransMotion Medical Inc,The firm is finding that the stretcher chair controllers are moving the chairs involuntarily.,2015,0.0,1.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=132318,Z-0910-2015,"McKesson Cardiology ECG Management    It is a software application designed to import, display, store, analyze, distribute and manage information related to ECG procedures of adult and pediatric patients from external ECG devices.",McKesson Cardiology ECG Management,2,CDRH,1/5/2015,1/5/2015 21:00,2/25/2016,McKesson Israel Ltd.,"An ECG procedure time stamp is incorrect, due to a software error in the McKesson Cardiology ECG Management with software versions 13.1 and 13.1.1.",2015,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=131570,Z-0941-2015,"CSA Medical truFreeze System; Model: CC3-01, a cryogenic surgical device    ***The involved units are those with the newest version of a panel PC referred to as POC-127.  These panels are identified by serial number. ***    The truFreeze is intended for cryogenic destruction of tissue requiring either active or passive venting during surgical procedures. The truFreeze is indicated for use as a cryosurgical tool in the fields of dermatology, gynecology, and general surgery, to ablate benign and malignant lesions.",CSA Medical trufreeze,2,CDRH,1/7/2015,1/7/2015 21:00,3/25/2015,CSA Medical,An increase in complaint trending for a loss of audible sound associated with the timer has been observed.,2015,0.0,1.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=132096,Z-0938-2015,"Stryker Orthobiologics Imbibe Bone Marrow Aspiration Needle, Model Numbers:  2090-0027 Needle (bullet-tip), 11 gauge x 4 inch  2090-0028 Needle (bullet-tip), 11 gauge x 6 inch  2090-0029 Needle (bullet-tip), 8 gauge x 6 inch  2090-0047 Needle (bullet-tip), 8 gauge x 8 inch  2090-0030 Needle (bullet-tip), Fenestrated, 8 gauge x 6 inch    intended for use to aspirate bone marrow or autologous blood.",Imbibe Bone Marrow Aspiration Needle,2,CDRH,1/7/2015,1/7/2015 21:00,7/28/2015,"Orthovita, Inc., dBA Stryker Orthobiologics.",There is the potential for a breach in the inner or outer packaging pouches of all lots of the Imbibe Bone Marrow Aspiration Needle.,2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=132083,Z-0914-2015,"e.cam -emission computed tomography system    Used to detect or image the distribution of radionuclides in the body or organ, using the following techniques: planar imaging, whole body imaging, tomographic imaging for isotopes with energies up to 588keV.",Siemens,2,CDRH,1/6/2015,1/6/2015 21:00,,"Siemens Medical Solutions USA, Inc.",There is a potential for patient finger injury on the e.cam systems.,2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=134102,Z-1354-2015,"Syngo.plaza.  A Picture Archiving and Communication System (PACS) intended to display, process, read, report, communicate, distribute, store and archive digital medical images.  It supports the physician in diagnosis and treatment planning.",Syngo.plaza,2,CDRH,3/30/2015,3/30/2015 21:00,,"Siemens Medical Solutions USA, Inc","Possibly incomplete archived studies during pre-fetch.  In a server farm setup, when pre-fetch/retrieve operation is performed for partially archived studies, the series that have not yet been archived, will remain unarchived.",2015,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=132006,Z-1210-2015,Xoran MiniCAT X-ray imaging device,Xoran MiniCat Model # 10004,2,CDRH,3/2/2015,3/2/2015 21:00,2/2/2016,"Xoran Technologies, LLC","Out of tolerance kVp, Unexposed (black) frames, and Out of tolerance Dose.",2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=133925,Z-1209-2015,"IntellaTip MiFi Open-Irrigated radiofrequency Ablation Catheters:  Material number: M004EPM96200, Catalog Number: EPM9620:  Material number: M004EPM9620K20, Catalog Number: EPM9620K2;  Material number : M004EPM9620N40; Catalog number: EPM9620N4.        The IntellaTip MiFi Open-Irrigated Ablation Catheter is a 7.5F (2.5 mm) quadrapolar open-irrigated (OI) ablation catheter designed to deliver radiofrequency (RF) energy to the 4.5 mm catheter tip electrode for cardiac ablation    The product is not approved for use/sale in the US.",Intella Tip MiFi Open Irrigated Ablation Catheter,1,CDRH,3/2/2015,3/2/2015 21:00,,Boston Scientific Corp,Reports of formation of char adherent to the proximal part of the distal tip electrodes,2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=133849,Z-1232-2015,"Oxoid Legionella BCYE Growth Supplement SR0110A packaged in packs of 10- 100 ml vials.  The responsible firm name on the label is Oxoid Ltd., Basingstoke, Hampshire, England and Oxoid Ltd., Basingstoke, Hants, England.",Oxoid Legionella BCYE Growth Supplement SR0110A,2,CDRH,3/2/2015,3/2/2015 21:00,,Remel Inc,Use of the product may not provide adequate recovery and could result in false negative identification of Legionella pneumophila.,2015,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=117065,Z-1214-2015,"The Centricity PACS Workstation is intended for use as a primary diagnostic and analysis tool for diagnostic images by trained healthcare professionals, including radiologists, physicians, technologists, clinicians and nurses. It is also intended for use as a clinical review workstation throughout the healthcare facility. The workstation interface provides the user with a means to display, manipulate, archive, print and export images when connected with the Centricity PACS infrastructure.",GE Centricity PACS 3.2,2,CDRH,2/26/2015,2/26/2015 21:00,,GE Healthcare,"Using Merge Exam in single Study Mode may result in Missing Study Record (Cannot Display Exam, Send Exam, etc). Exam merge in Single Study Mode may fail on &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp",2015,0.0,0.0,1.0
